,clips,insertions,gaps,ncf
66623,,0.0,0.027777777777777776,0.0
66624,,,,
66625,,,,
66626,,,,
66627,,,,
66628,,,,
66629,,,,
66630,,,,
66631,,,,
66632,,,,
66633,,,,
66634,,,,
66635,,,,
66636,,,,
66637,,,,
66638,,,0.061946902654867256,
66639,,,0.01818181818181818,
66640,,,,
66641,,,,
66642,,,,
66643,,,,
66644,,,,
66645,,0.0,0.009259259259259259,0.0
66646,,0.0,0.009259259259259259,0.0
66647,,0.0,0.018691588785046728,0.0
66648,,,,
66649,,,,
66650,,,,
66651,,,,
66652,,,,
66653,,,,
66654,,0.0,0.008849557522123894,0.0
66655,,0.0,0.008849557522123894,0.0
66656,,0.0,0.008620689655172414,0.0
66657,,0.0,0.01680672268907563,0.0
66658,,0.0,0.00847457627118644,0.0
66659,,0.0,0.008695652173913044,0.0
66660,,0.0,0.008928571428571428,0.0
66661,,0.0,0.008928571428571428,0.0
66662,,0.0,0.008928571428571428,0.0
66663,,0.0,0.008849557522123894,0.0
66664,,0.0,0.00847457627118644,0.0
66665,,0.0,0.01680672268907563,0.0
66666,,0.0,0.008620689655172414,0.0
66667,,0.0,0.008695652173913044,0.0
66668,,0.0,0.017699115044247787,0.0
66669,,0.0,0.00909090909090909,0.00909090909090909
66670,,0.0,0.00909090909090909,0.0
66671,,0.0,0.009259259259259259,0.0
66672,,,,
66673,,0.0,0.009615384615384616,0.0
66674,,0.0,0.00909090909090909,0.0
66675,,0.0,0.009174311926605505,0.0
66676,,0.0,0.009433962264150943,0.0
66677,,0.0,0.009433962264150943,0.0
66678,,0.0,0.009345794392523364,0.009345794392523364
66679,,,,
66680,,0.0,0.009009009009009009,0.0
66681,,0.0,0.00909090909090909,0.0
66682,,0.0,0.00909090909090909,0.0
66683,,0.0,0.00909090909090909,0.0
66684,,0.0,0.009174311926605505,0.0
66685,,0.0,0.009009009009009009,0.0
66686,,0.0,0.008928571428571428,0.0
66687,,0.0,0.008849557522123894,0.0
66688,,0.0,0.008928571428571428,0.0
66689,,0.0,0.008849557522123894,0.008849557522123894
66690,,0.0,0.008849557522123894,0.008849557522123894
66691,,0.0,0.008695652173913044,0.008695652173913044
66692,,0.0,0.008695652173913044,0.0
66693,,0.0,0.008620689655172414,0.0
66694,,0.0,0.008620689655172414,0.0
66695,,0.0,0.008620689655172414,0.0
66696,,0.0,0.008771929824561403,0.0
66697,,0.0,0.008771929824561403,0.0
66698,,0.0,0.017543859649122806,0.0
66699,,0.0,0.00909090909090909,0.0
66700,,0.0,0.009259259259259259,0.0
66701,,0.0,0.009345794392523364,0.0
66702,,0.0,0.009433962264150943,0.0
66703,,0.0,0.009345794392523364,0.0
66704,,0.0,0.009523809523809525,0.0
66705,,0.0,0.009433962264150943,0.0
66706,,0.0,0.009345794392523364,0.0
66707,,0.0,0.009174311926605505,0.0
66708,,0.0,0.009259259259259259,0.0
66709,,0.0,0.01834862385321101,0.0
66710,,0.0,0.01834862385321101,0.0
66711,,0.0,0.027777777777777776,0.0
66712,,,,
66713,,,,
66714,,,0.01,
66715,,,,
66716,,0.0,0.028846153846153848,0.0
66717,,0.0,0.009009009009009009,0.0
66718,,,,
66719,,0.0,0.009009009009009009,0.0
66720,,0.0,0.008849557522123894,0.0
66721,,0.0,0.008771929824561403,0.0
66722,,0.0,0.00909090909090909,0.0
66723,,,,
66724,,,,
66725,,,,
66726,,,,
66727,,,,
66728,,0.0,0.018518518518518517,0.0
66729,,0.0,0.01834862385321101,0.0
66730,,0.0,0.00909090909090909,0.0
66731,,0.0,0.018018018018018018,0.0
66732,,0.0,0.00909090909090909,0.0
66733,,0.0,0.009009009009009009,0.0
66734,,0.0,0.00909090909090909,0.0
66735,,0.0,0.009174311926605505,0.0
66736,,0.0,0.009174311926605505,0.0
66737,,0.0,0.009009009009009009,0.0
66738,,,,
66739,,,,
66740,,,,
66741,,,,
66742,,,,
66743,,,,
66744,,,,
66745,,,,
66746,,,,
66747,,,,
66748,,,,
66749,,,,
66750,,,,
66751,,,,
66752,,,,
66753,,,,
66754,,,,
66755,,,,
66756,,,,
66757,,,,
66758,,,,
66759,,,,
66760,,,,
66761,,,,
66762,,,,
66763,,,0.08490566037735849,
66764,,,,
66765,,,,
66766,,,,
66767,,,,
66768,,,,
66769,,,,
66770,,,,
66771,,,,
66772,,,,
66773,,,,
66774,,,,
66775,,,,
66776,,,,
66777,,,,
66778,,,,
66779,,,,
66780,,,,
66781,,,,
66782,,,,
66783,,,,
66784,,,,
66785,,,,
66786,,,,
66787,,,,
66788,,,,
66789,,,,
66790,,,,
66791,,,,
66792,,,,
66793,,,,
66794,,,,
66795,,,,
66796,,,,
66797,,,,
66798,,0.0,0.01904761904761905,0.0
66799,,0.0,0.028037383177570093,0.0
66800,,0.0,0.009615384615384616,0.0
66801,,0.0,0.02830188679245283,0.0
66802,,0.0,0.009523809523809525,0.0
66803,,0.0,0.009708737864077669,0.0
66804,,,0.028846153846153848,
66805,,,,
66806,,,,
66807,,,,
66808,,,,
66809,,,,
66810,,,,
66811,,,,
66812,,,,
66813,,,,
66814,,,,
66815,,,,
66816,,,,
66817,,,,
66818,,,,
66819,,,,
66820,,,,
66821,,,,
66822,,,,
66823,,,,
66824,,,,
66825,,,,
66826,,,,
66827,,,,
66828,,,,
66829,,,,
66830,,,,
66831,,,,
66832,,,,
66833,,,,
66834,,,,
66835,,,,
66836,,0.0,0.008928571428571428,0.0
66837,,,,
66838,,,0.018018018018018018,
66839,,,,
66840,,,,
66841,,,,
66842,,,,
66843,,,,
66844,,,,
66845,,,,
66846,,,,
66847,,,,
66848,,,,
66849,,,,
66850,,,,
66851,,,,
66852,,,,
66853,,,,
66854,,,,
66855,,,,
66856,,,,
66857,,,,
66858,,,,
66859,,,,
66860,,,,
66861,,,0.028037383177570093,
66862,,,,
66863,,,,
66864,,,,
66865,,,,
66866,,,,
66867,,,,
66868,,,,
66869,,,,
66870,,,,
66871,,,,
66872,,,,
66873,,0.0,0.009433962264150943,0.0
66874,,0.0,0.009345794392523364,0.0
66875,,0.0,0.009174311926605505,0.0
66876,,0.0,0.009345794392523364,0.0
66877,,0.0,0.009433962264150943,0.0
66878,,,,
66879,,,,
66880,,,,
66881,,,,
66882,,,,
66883,,,,
66884,,,,
66885,,,,
66886,,,,
66887,,,,
66888,,,,
66889,,,,
66890,,,,
66891,,,,
66892,,,,
66893,,,,
66894,,,,
66895,,,,
66896,,,,
66897,,,,
66898,,,,
66899,,,,
66900,,,,
66901,,,,
66902,,,,
66903,,,,
66904,,,,
66905,,,,
66906,,,,
66907,,,,
66908,,,,
66909,,,,
66910,,,,
66911,,,,
66912,,,,
66913,,,,
66914,,,,
66915,,,,
66916,,,,
66917,,,,
66918,,,0.01834862385321101,
66919,,,0.018867924528301886,
66920,,,0.018867924528301886,
66921,,,0.028037383177570093,
66922,,,0.018691588785046728,
66923,,,,
66924,,,,
66925,,,,
66926,,0.0,0.019230769230769232,0.0
66927,,0.0,0.019417475728155338,0.0
66928,,0.0,0.019230769230769232,0.0
66929,,0.0,0.028846153846153848,0.0
66930,,0.0,0.028846153846153848,0.0
66931,,,,
66932,,0.0,0.019230769230769232,0.0
66933,,0.0,0.019230769230769232,0.0
66934,,,0.0196078431372549,
66935,,,0.029411764705882353,
66936,,,,
66937,,,,
66938,,,,
66939,,,,
66940,,,,
66941,,,,
66942,,,,
66943,,,,
66944,,,,
66945,,,,
66946,,,,
66947,,,,
66948,,,,
66949,,,,
66950,,,,
66951,,,,
66952,,,,
66953,,,,
66954,,,,
66955,,,,
66956,,,,
66957,,,,
66958,,,,
66959,,,,
66960,,,,
66961,,,,
66962,,,,
66963,,,,
66964,,,,
66965,,,,
66966,,,,
66967,,,,
66968,,,,
66969,,,,
66970,,,,
66971,,,,
66972,,,,
66973,,,,
66974,,,,
66975,,,,
66976,,,,
66977,,,,
66978,,,,
66979,,,,
66980,,,,
66981,,,,
66982,,,,
66983,,,,
66984,,,,
66985,,,,
66986,,,,
66987,,,,
66988,,,,
66989,,,,
66990,,,,
66991,,,,
66992,,,,
66993,,,,
66994,,,,
66995,,,,
66996,,,,
66997,,,,
66998,,,,
66999,,,,
67000,,,,
67001,,,,
67002,,,,
67003,,,,
67004,,,,
67005,,,,
67006,,,,
67007,,,,
67008,,,,
67009,,,,
67010,,0.0,0.009009009009009009,0.0
67011,,0.0,0.017699115044247787,0.0
67012,,,,
67013,,,,
67014,,,,
67015,,,,
67016,,,,
67017,,,,
67018,,,,
67019,,,,
67020,,,,
67021,,,,
67022,,,,
67023,,,,
67024,,,,
67025,,,,
67026,,,,
67027,,,,
67028,,,,
67029,,,,
67030,,,0.017699115044247787,
67031,,,0.01818181818181818,
67032,,,,
67033,,,,
67034,,,,
67035,,,,
67036,,,,
67037,,,,
67038,,0.0,0.018867924528301886,0.0
67039,,0.0,0.018691588785046728,0.0
67040,,0.0,0.027522935779816515,0.0
67041,,0.0,0.01818181818181818,0.0
67042,,0.0,0.009345794392523364,0.0
67043,,0.0,0.02727272727272727,0.0
67044,,0.0,0.027522935779816515,0.0
67045,,0.0,0.009174311926605505,0.0
67046,,0.0,0.009259259259259259,0.0
67047,,,,
67048,,,,
67049,,,,
67050,,,,
67051,,,,
67052,,,,
67053,,,,
67054,,,,
67055,,,,
67056,,,,
67057,,,,
67058,,,,
67059,,,,
67060,,,,
67061,,,,
67062,,,,
67063,,,,
67064,,,,
67065,,,,
67066,,,,
67067,,,,
67068,,,,
67069,,0.0,0.008849557522123894,0.0
67070,,0.0,0.008771929824561403,0.0
67071,,,0.017857142857142856,
67072,,,,
67073,,0.0,0.009009009009009009,0.0
67074,,,,
67075,,,,
67076,,,,
67077,,,,
67078,,,,
67079,,0.0,0.018518518518518517,0.0
67080,,,,
67081,,,,
67082,,,,
67083,,,,
67084,,,,
67085,,,,
67086,,,,
67087,,,,
67088,,,,
67089,,,,
67090,,,,
67091,,,,
67092,,,,
67093,,0.0,0.017094017094017096,0.0
67094,,0.0,0.017094017094017096,0.0
67095,,0.0,0.017094017094017096,0.0
67096,,,,
67097,,,,
67098,,,,
67099,,,,
67100,,,,
67101,,,,
67102,,,,
67103,,,,
67104,,,,
67105,,,,
67106,,,,
67107,,,,
67108,,,,
67109,,,,
67110,,,0.028846153846153848,
67111,,,,
67112,,,,
67113,,,,
67114,,,,
67115,,,,
67116,,,,
67117,,,,
67118,,,,
67119,,,,
67120,,,,
67121,,,,
67122,,,,
67123,,,,
67124,,,,
67125,,,,
67126,,,,
67127,,,,
67128,,,,
67129,,,,
67130,,,,
67131,,,,
67132,,,,
67133,,,,
67134,,,,
67135,,,,
67136,,,,
67137,,,,
67138,,,,
67139,,,,
67140,,,,
67141,,,,
67142,,,,
67143,,,,
67144,,,,
67145,,,,
67146,,,,
67147,,,,
67148,,,,
67149,,,,
67150,,,0.02702702702702703,
67151,,,,
67152,,,,
67153,,,,
67154,,,,
67155,,,,
67156,,,,
67157,,0.0,0.018691588785046728,0.0
67158,,0.0,0.027777777777777776,0.0
67159,,,,
67160,,,,
67161,,,,
67162,,,,
67163,,,,
67164,,,,
67165,,,,
67166,,,,
67167,,,,
67168,,,,
67169,,,,
67170,,,,
67171,,,,
67172,,,,
67173,,,,
67174,,,,
67175,,,,
67176,,,,
67177,,,,
67178,,,,
67179,,,,
67180,,,,
67181,,,,
67182,,,,
67183,,,,
67184,,,0.05405405405405406,
67185,,,0.05357142857142857,
67186,,,,
67187,,,,
67188,,,,
67189,,,,
67190,,,,
67191,,,,
67192,,,,
67193,,,,
67194,,,,
67195,,0.0,0.018691588785046728,0.0
67196,,0.0,0.028037383177570093,0.0
67197,,0.0,0.01904761904761905,0.0
67198,,,,
67199,,,,
67200,,,,
67201,,,,
67202,,,,
67203,,,,
67204,,,,
67205,,,,
67206,,,,
67207,,,,
67208,,,,
67209,,,,
67210,,,,
67211,,,,
67212,,,,
67213,,,,
67214,,,,
67215,,,,
67216,,0.0,0.008403361344537815,0.0
67217,,0.0,0.008620689655172414,0.0
67218,,0.0,0.008771929824561403,0.008771929824561403
67219,,0.0,0.008849557522123894,0.0
67220,,0.0,0.008849557522123894,0.0
67221,,0.0,0.008771929824561403,0.0
67222,,0.0,0.02608695652173913,0.0
67223,,0.0,0.008695652173913044,0.008695652173913044
67224,,0.0,0.008620689655172414,0.008620689655172414
67225,,0.0,0.008547008547008548,0.0
67226,,0.0,0.01694915254237288,0.0
67227,,0.0,0.025,0.0
67228,,0.0,0.01694915254237288,0.0
67229,,0.0,0.017094017094017096,0.0
67230,,0.0,0.008771929824561403,0.008771929824561403
67231,,0.0,0.008771929824561403,0.0
67232,,0.0,0.02631578947368421,0.0
67233,,0.0,0.008928571428571428,0.008928571428571428
67234,,,,
67235,,,,
67236,,,,
67237,,,,
67238,,,,
67239,,,0.017543859649122806,
67240,,,,
67241,,,,
67242,,,,
67243,,0.0,0.017391304347826087,0.0
67244,,0.0,0.02586206896551724,0.0
67245,,0.0,0.034482758620689655,0.0
67246,,0.0,0.02654867256637168,0.0
67247,,0.0,0.00909090909090909,0.0
67248,,0.0,0.018018018018018018,0.0
67249,,,,
67250,,,,
67251,,,,
67252,,,,
67253,,0.0,0.017543859649122806,0.0
67254,,0.0,0.009259259259259259,0.0
67255,,0.0,0.02727272727272727,0.00909090909090909
67256,,,,
67257,,,,
67258,,,,
67259,,,,
67260,,,0.01,
67261,,0.0,0.02830188679245283,0.0
67262,,0.0,0.027522935779816515,0.0
67263,,0.0,0.026785714285714284,0.0
67264,,0.0,0.009174311926605505,0.0
67265,,0.0,0.02857142857142857,0.0
67266,,,0.028846153846153848,
67267,,0.0,0.04672897196261682,0.0
67268,,0.0,0.04504504504504504,0.0
67269,,,0.04807692307692308,
67270,,0.0,0.06363636363636363,0.0
67271,,,0.05555555555555555,
67272,,,0.038461538461538464,
67273,,,,
67274,,,,
67275,,,,
67276,,,,
67277,,,,
67278,,,0.0970873786407767,
67279,,0.0,0.019417475728155338,0.0
67280,,0.0,0.009708737864077669,0.0
67281,,,,
67282,,,,
67283,,,,
67284,,,,
67285,,,,
67286,,,,
67287,,,,
67288,,,,
67289,,,,
67290,,,,
67291,,,,
67292,,,,
67293,,,,
67294,,0.0,0.009174311926605505,0.0
67295,,0.0,0.008849557522123894,0.008849557522123894
67296,,0.0,0.008928571428571428,0.0
67297,,0.0,0.008928571428571428,0.0
67298,,0.0,0.008928571428571428,0.0
67299,,,,
67300,,,,
67301,,,,
67302,,,,
67303,,,,
67304,,,,
67305,,,,
67306,,,,
67307,,,,
67308,,,,
67309,,,,
67310,,,,
67311,,,,
67312,,,,
67313,,,,
67314,,,,
67315,,,,
67316,,0.0,0.02727272727272727,0.0
67317,,0.0,0.018018018018018018,0.0
67318,,0.0,0.018018018018018018,0.0
67319,,0.0,0.009174311926605505,0.0
67320,,,,
67321,,,,
67322,,,,
67323,,,,
67324,,,,
67325,,,,
67326,,,,
67327,,,,
67328,,,,
67329,,,,
67330,,,,
67331,,,,
67332,,,,
67333,,,,
67334,,,,
67335,,,,
67336,,,,
67337,,,,
67338,,,,
67339,,,,
67340,,,,
67341,,,0.017699115044247787,
67342,,,,
67343,,,,
67344,,,0.07476635514018691,
67345,,,,
67346,,,,
67347,,,,
67348,,0.0,0.009259259259259259,0.0
67349,,0.0,0.017857142857142856,0.0
67350,,,,
67351,,,,
67352,,,,
67353,,,,
67354,,,,
67355,,,,
67356,,,,
67357,,,,
67358,,,,
67359,,,,
67360,,,,
67361,,,,
67362,,,,
67363,,,,
67364,,,,
67365,,,,
67366,,,,
67367,,,,
67368,,,,
67369,,,,
67370,,,,
67371,,,,
67372,,,,
67373,,,,
67374,,,,
67375,,,,
67376,,0.0,0.018518518518518517,0.0
67377,,0.0,0.018518518518518517,0.0
67378,,0.0,0.027522935779816515,0.0
67379,,0.0,0.02727272727272727,0.0
67380,,,,
67381,,,,
67382,,,,
67383,,,,
67384,,,,
67385,,,,
67386,,,,
67387,,,,
67388,,,,
67389,,,,
67390,,,,
67391,,,,
67392,,,,
67393,,,,
67394,,,,
67395,,,,
67396,,,,
67397,,0.0,0.008620689655172414,0.0
67398,,0.0,0.008771929824561403,0.0
67399,,0.0,0.02608695652173913,0.0
67400,,0.0,0.009009009009009009,0.0
67401,,,,
67402,,,,
67403,,,,
67404,,,,
67405,,,,
67406,,,,
67407,,0.0,0.009433962264150943,0.0
67408,,0.0,0.009433962264150943,0.0
67409,,0.0,0.009523809523809525,0.0
67410,,0.0,0.009433962264150943,0.0
67411,,0.0,0.009009009009009009,0.0
67412,,0.0,0.009174311926605505,0.0
67413,,0.0,0.009174311926605505,0.0
67414,,0.0,0.009345794392523364,0.0
67415,,0.0,0.009345794392523364,0.0
67416,,0.0,0.018691588785046728,0.0
67417,,0.0,0.009259259259259259,0.0
67418,,0.0,0.009009009009009009,0.0
67419,,0.0,0.008771929824561403,0.0
67420,,0.0,0.008928571428571428,0.0
67421,,0.0,0.008849557522123894,0.0
67422,,0.0,0.008849557522123894,0.0
67423,,0.0,0.008771929824561403,0.0
67424,,0.0,0.008771929824561403,0.0
67425,,0.0,0.008695652173913044,0.0
67426,,,,
67427,,,,
67428,,,,
67429,,,,
67430,,,,
67431,,,,
67432,,,,
67433,,,,
67434,,,,
67435,,,,
67436,,,,
67437,,,,
67438,,,,
67439,,,,
67440,,,,
67441,,,,
67442,,,,
67443,,,,
67444,,,,
67445,,,,
67446,,,,
67447,,,,
67448,,,,
67449,,,,
67450,,,,
67451,,,,
67452,,,,
67453,,,,
67454,,,,
67455,,,,
67456,,,,
67457,,,,
67458,,,,
67459,,,,
67460,,,,
67461,,,,
67462,,,,
67463,,,,
67464,,,,
67465,,,,
67466,,,,
67467,,,,
67468,,,,
67469,,,,
67470,,,,
67471,,,,
67472,,,,
67473,,,,
67474,,,,
67475,,,,
67476,,,,
67477,,,,
67478,,,,
67479,,,,
67480,,,,
67481,,,,
67482,,,,
67483,,,,
67484,,,,
67485,,,,
67486,,,,
67487,,,,
67488,,,,
67489,,,,
67490,,,,
67491,,,,
67492,,,,
67493,,,,
67494,,,,
67495,,,,
67496,,,,
67497,,,,
67498,,,,
67499,,,,
67500,,,0.017699115044247787,
67501,,0.0,0.017391304347826087,0.0
67502,,0.0,0.017543859649122806,0.0
67503,,0.0,0.017543859649122806,0.0
67504,,0.0,0.017543859649122806,0.0
67505,,0.0,0.008849557522123894,0.0
67506,,0.0,0.009009009009009009,0.0
67507,,0.0,0.008849557522123894,0.0
67508,,0.0,0.008928571428571428,0.0
67509,,0.0,0.017543859649122806,0.0
67510,,0.0,0.017699115044247787,0.0
67511,,0.0,0.02654867256637168,0.0
67512,,0.0,0.009174311926605505,0.0
67513,,0.0,0.009174311926605505,0.0
67514,,0.0,0.009009009009009009,0.0
67515,,0.0,0.009009009009009009,0.0
67516,,0.0,0.017857142857142856,0.0
67517,,0.0,0.009259259259259259,0.0
67518,,0.0,0.009345794392523364,0.0
67519,,0.0,0.009345794392523364,0.0
67520,,,,
67521,,,,
67522,,,,
67523,,,,
67524,,,,
67525,,,,
67526,,,,
67527,,,,
67528,,,,
67529,,,,
67530,,,,
67531,,,,
67532,,,,
67533,,,,
67534,,,,
67535,,,,
67536,,,,
67537,,,,
67538,,,,
67539,,,,
67540,,,,
67541,,,,
67542,,,,
67543,,,,
67544,,,,
67545,,,,
67546,,,,
67547,,,,
67548,,,,
67549,,,,
67550,,0.0,0.009259259259259259,0.0
67551,,0.0,0.009345794392523364,0.0
67552,,0.0,0.009259259259259259,0.0
67553,,0.0,0.009259259259259259,0.0
67554,,0.0,0.018518518518518517,0.0
67555,,0.0,0.009259259259259259,0.0
67556,,0.0,0.018018018018018018,0.0
67557,,0.0,0.01834862385321101,0.0
67558,,0.0,0.009174311926605505,0.0
67559,,,,
67560,,,,
67561,,,,
67562,,,,
67563,,,,
67564,,,,
67565,,,,
67566,,,,
67567,,,,
67568,,,,
67569,,,0.018691588785046728,
67570,,,,
67571,,,,
67572,,,,
67573,,,,
67574,,,,
67575,,,,
67576,,,,
67577,,,,
67578,,,,
67579,,0.0,0.027777777777777776,0.0
67580,,0.0,0.027777777777777776,0.0
67581,,0.0,0.018867924528301886,0.0
67582,,,0.02857142857142857,
67583,,,0.019230769230769232,
67584,,,,
67585,,,,
67586,,,,
67587,,,,
67588,,,,
67589,,,,
67590,,,,
67591,,,,
67592,,,,
67593,,,,
67594,,,,
67595,,,,
67596,,,,
67597,,,,
67598,,,,
67599,,0.0,0.01834862385321101,0.0
67600,,,,
67601,,,,
67602,,,,
67603,,,,
67604,,,,
67605,,,,
67606,,,,
67607,,,,
67608,,,,
67609,,,,
67610,,,,
67611,,,,
67612,,,,
67613,,,,
67614,,,,
67615,,,,
67616,,,,
67617,,,,
67618,,,,
67619,,,,
67620,,,,
67621,,,,
67622,,,,
67623,,,,
67624,,,,
67625,,,,
67626,,,,
67627,,,,
67628,,,,
67629,,,,
67630,,,,
67631,,,0.039603960396039604,
67632,,,,
67633,,,,
67634,,,,
67635,,,,
67636,,,,
67637,,,,
67638,,,,
67639,,0.0,0.018867924528301886,0.0
67640,,,0.019230769230769232,
67641,,,,
67642,,0.0,0.009523809523809525,0.0
67643,,0.0,0.009523809523809525,0.0
67644,,0.0,0.009433962264150943,0.0
67645,,0.0,0.009615384615384616,0.0
67646,,,,
67647,,,,
67648,,,,
67649,,,,
67650,,,,
67651,,,,
67652,,,,
67653,,,,
67654,,,,
67655,,0.0,0.009708737864077669,0.0
67656,,0.0,0.009708737864077669,0.0
67657,,,,
67658,,,,
67659,,,,
67660,,,,
67661,,,,
67662,,,,
67663,,,,
67664,,,,
67665,,,,
67666,,,,
67667,,,,
67668,,,,
67669,,,,
67670,,,,
67671,,,,
67672,,,,
67673,,,,
67674,,,,
67675,,,,
67676,,,,
67677,,,,
67678,,,,
67679,,,,
67680,,,,
67681,,,,
67682,,,,
67683,,,,
67684,,,,
67685,,0.0,0.009708737864077669,0.0
67686,,0.0,0.018691588785046728,0.0
67687,,0.0,0.009523809523809525,0.0
67688,,0.0,0.009708737864077669,0.0
67689,,,0.0196078431372549,
67690,,,0.03,
67691,,,,
67692,,,,
67693,,,,
67694,,,,
67695,,,,
67696,,,,
67697,,,,
67698,,,,
67699,,,,
67700,,,,
67701,,,,
67702,,,,
67703,,,,
67704,,,,
67705,,,,
67706,,,,
67707,,,,
67708,,,,
67709,,,,
67710,,,,
67711,,,,
67712,,,0.0660377358490566,
67713,,,0.06542056074766354,
67714,,,,
67715,,,,
67716,,,,
67717,,,,
67718,,,,
67719,,,,
67720,,,,
67721,,,,
67722,,,,
67723,,,,
67724,,,,
67725,,,,
67726,,,,
67727,,,,
67728,,,,
67729,,,,
67730,,,,
67731,,,,
67732,,,,
67733,,,,
67734,,,,
67735,,,,
67736,,,,
67737,,,,
67738,,,,
67739,,,,
67740,,,,
67741,,,,
67742,,,,
67743,,,,
67744,,,,
67745,,,,
67746,,,,
67747,,,,
67748,,,,
67749,,,,
67750,,,,
67751,,,,
67752,,,,
67753,,,,
67754,,,,
67755,,,,
67756,,,,
67757,,,,
67758,,,,
67759,,,,
67760,,,,
67761,,,,
67762,,,,
67763,,,,
67764,,,,
67765,,,,
67766,,,,
67767,,,,
67768,,,,
67769,,,,
67770,,,,
67771,,,,
67772,,,,
67773,,,,
67774,,,,
67775,,,,
67776,,,,
67777,,,,
67778,,,,
67779,,,,
67780,,,,
67781,,,,
67782,,,,
67783,,,,
67784,,,,
67785,,,,
67786,,,,
67787,,0.0,0.018691588785046728,0.0
67788,,,,
67789,,,,
67790,,,,
67791,,,,
67792,,,,
67793,,,,
67794,,,,
67795,,,,
67796,,,,
67797,,,,
67798,,,,
67799,,,,
67800,,,,
67801,,,,
67802,,,,
67803,,,,
67804,,,,
67805,,,,
67806,,,,
67807,,,,
67808,,,,
67809,,,,
67810,,,,
67811,,,,
67812,,,,
67813,,,,
67814,,,,
67815,,,,
67816,,,,
67817,,,,
67818,,,,
67819,,,,
67820,,,,
67821,,0.0,0.018518518518518517,0.0
67822,,0.0,0.009433962264150943,0.0
67823,,,,
67824,,,,
67825,,,,
67826,,,,
67827,,,,
67828,,0.0,0.008849557522123894,0.0
67829,,0.0,0.008849557522123894,0.0
67830,,0.0,0.008928571428571428,0.0
67831,,0.0,0.008928571428571428,0.0
67832,,0.008928571428571428,0.008849557522123894,0.0
67833,,0.0,0.00909090909090909,0.0
67834,,0.0,0.009259259259259259,0.0
67835,,0.0,0.009259259259259259,0.0
67836,,,,
67837,,,,
67838,,0.0,0.00909090909090909,0.0
67839,,0.0,0.009259259259259259,0.0
67840,,0.0,0.009259259259259259,0.0
67841,,0.0,0.009345794392523364,0.0
67842,,0.0,0.009345794392523364,0.0
67843,,0.0,0.009345794392523364,0.0
67844,,,,
67845,,,,
67846,,,,
67847,,,,
67848,,,,
67849,,,,
67850,,,,
67851,,,,
67852,,,,
67853,,,,
67854,,,,
67855,,,,
67856,,,,
67857,,,,
67858,,,,
67859,,,,
67860,,,,
67861,,,,
67862,,,,
67863,,,,
67864,,,,
67865,,,,
67866,,,,
67867,,,0.02727272727272727,
67868,,,0.01834862385321101,
67869,,,0.01818181818181818,
67870,,,,
67871,,,0.018867924528301886,
67872,,,,
67873,,,,
67874,,,,
67875,,,,
67876,,,,
67877,,,,
67878,,,,
67879,,,,
67880,,,,
67881,,,,
67882,,,,
67883,,,,
67884,,,,
67885,,,,
67886,,,,
67887,,,,
67888,,,,
67889,,,,
67890,,,,
67891,,,,
67892,,,,
67893,,,,
67894,,,,
67895,,,,
67896,,,,
67897,,,,
67898,,,,
67899,,,,
67900,,,,
67901,,,,
67902,,,,
67903,,,,
67904,,,,
67905,,,,
67906,,,,
67907,,,,
67908,,,,
67909,,,,
67910,,,,
67911,,,,
67912,,,,
67913,,,,
67914,,,,
67915,,,,
67916,,,,
67917,,,,
67918,,,,
67919,,0.0,0.008928571428571428,0.0
67920,,0.0,0.008849557522123894,0.0
67921,,,,
67922,,,,
67923,,,,
67924,,,,
67925,,,,
67926,,,,
67927,,,,
67928,,,,
67929,,0.0,0.008928571428571428,0.0
67930,,0.0,0.009174311926605505,0.0
67931,,0.018867924528301886,0.009345794392523364,0.0
67932,,,,
67933,,,,
67934,,,,
67935,,,,
67936,,,,
67937,,,,
67938,,,,
67939,,,,
67940,,,,
67941,,,,
67942,,,,
67943,,,,
67944,,,,
67945,,,,
67946,,,,
67947,,,,
67948,,,,
67949,,,,
67950,,,,
67951,,,,
67952,,,,
67953,,,,
67954,,,,
67955,,,,
67956,,,,
67957,,,,
67958,,,,
67959,,,,
67960,,,,
67961,,,,
67962,,,,
67963,,,,
67964,,,,
67965,,,,
67966,,,,
67967,,,,
67968,,,,
67969,,,,
67970,,,,
67971,,,,
67972,,,,
67973,,,,
67974,,,,
67975,,,,
67976,,,,
67977,,,,
67978,,,,
67979,,,,
67980,,,,
67981,,,,
67982,,,,
67983,,,,
67984,,,,
67985,,,,
67986,,,,
67987,,,,
67988,,,,
67989,,,,
67990,,,,
67991,,,,
67992,,,,
67993,,,,
67994,,,,
67995,,,,
67996,,,,
67997,,,,
67998,,,,
67999,,,,
68000,,,,
68001,,,,
68002,,,,
68003,,,,
68004,,,,
68005,,,,
68006,,,,
68007,,,,
68008,,,,
68009,,,,
68010,,,,
68011,,,,
68012,,,,
68013,,,,
68014,,,,
68015,,,,
68016,,,,
68017,,,,
68018,,,,
68019,,,,
68020,,,,
68021,,,,
68022,,,,
68023,,,,
68024,,,,
68025,,,,
68026,,,,
68027,,,,
68028,,,,
68029,,,,
68030,,,,
68031,,,,
68032,,,,
68033,,,,
68034,,,,
68035,,,,
68036,,,,
